X,Y,OBJECTID_12_13,Plant_ID,Plant_Alias,Plant_Label,MW,Gross_MWh,Net_MWh,General_Fuel,Status,STEP_License_Status,Gen_Count,Initial_Start_Date,Online_Year,Retire_Date,Docket_ID,CEC_Sited_Flag,STEP_Project_Type,REAT_ID,WREGIS_ID,County,State_,Peaker,Renewable_Energy,CEC_Jurisdictional_Plant,CEC_Data_Source,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,Website,CEC_Link,Aerial,C_Comments,Longitude,Latitude,Elevation,Operation_Job,Property_Tax,Capacity_Factor,Income_Percent,Project_Location,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID
-117.335568188650456,33.136459493077169,606,G0824,"Encina Peaker; Carlsbad Energy Center Power Project; Carlsbad Energy Center Project Carlsbad Energy Center LLC",Carlsbad Energy,525,146993.300000,138840,Gas,Operating,Operational,5,2018-05-01T00:00:00.000Z,2018,,"07-AFC-06, 07-AFC-06C
",Y,AFC,G-12,,San Diego,CA,1,0,1,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Luis Rey,Senate District 36,Assembly District 76,Congressional District 49,10-15%,14,,"<a href=""http://www.energy.ca.gov/sitingcases/carlsbad/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/33%C2%B008'19.8%22N+117%C2%B019'49.0%22W/@33.1386748,-117.3325119,1073m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",,-117.33556819,33.13645949,11.340889,,,0.030107,140,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,7f29be8a-cf48-49e8-9ad2-8e5fd12666cc
-117.336508317473331,33.242484538681985,607,H0439, ,San Francisco Peak,0.35,,,Hydro,Operating,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Luis Rey,Senate District 36,Assembly District 76,Congressional District 49,15-20%,18,,,"<a href="""">Google Earth</a>",,-117.33650832,33.24248454,18.628077,,,,134,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,3283d7ce-c26b-47c1-a9ac-6531341f01bf
-117.318516580990973,33.143432427668621,608,S0008,Laguna Del Mar - Bowman Residence,Laguna Del Mar - Bowman,0.001,,,Solar,Non-Operational,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Luis Rey,Senate District 36,Assembly District 76,Congressional District 49,10-15%,12,,,"<a href="""">Google Earth</a>",,-117.31851658,33.14343243,9.529807,,,,112,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,a2f72426-ddd9-4796-a932-bf22b624e9d6
-117.318516580990973,33.143432427668621,609,S0009,Laguna Del Mar - Connor Residence,Laguna Del Mar - Connor,0.001,,,Solar,Non-Operational,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Luis Rey,Senate District 36,Assembly District 76,Congressional District 49,10-15%,12,,,"<a href="""">Google Earth</a>",,-117.31851658,33.14343243,9.529807,,,,112,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,fdc9cd95-eb22-4075-83d3-a70ba41f81fa
-117.316544206428532,33.142974814172902,610,S0014,Laguna Del Mar - Howlett Residence,Laguna Del Mar - Howlett,0.001,,,Solar,Non-Operational,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Luis Rey,Senate District 36,Assembly District 76,Congressional District 49,10-15%,12,,,"<a href="""">Google Earth</a>",,-117.31654421,33.14297481,18.689748,,,,112,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,ba245fe0-91f5-4bb0-bc7b-6d078f0a1b06
-117.316544206428532,33.142974814172902,611,S0017,Laguna Del Mar - Morand Residence,Laguna Del Mar - Morand,0.001,,,Solar,Non-Operational,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Luis Rey,Senate District 36,Assembly District 76,Congressional District 49,10-15%,12,,,"<a href="""">Google Earth</a>",,-117.31654421,33.14297481,18.689748,,,,112,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,2a3dfc3a-084e-4a56-9932-2712e9edb4e5
-117.257176036085639,33.128821442554539,612,S0396,,Bressi Ranch,0.08,,,Solar,Operating,,1,2008-02-28T00:00:00.000Z,2008,,,N,,G-12,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Luis Rey,Senate District 36,Assembly District 76,Congressional District 49,10-15%,11,,,"<a href="""">Google Earth</a>",,-117.25717604,33.12882144,123.534119,,,,172,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,f4473d27-5033-4e52-8afc-c56e45f4b5b4
-117.298301351023298,33.211935389003848,613,S0403,,Genentech Inc,4.1,7130,7130,Solar,Operating,,1,2015-05-12T00:00:00.000Z,2015,,,N,,G-12,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Luis Rey,Senate District 36,Assembly District 76,Congressional District 49,15-20%,19,,,"<a href="""">Google Earth</a>",,-117.29830135,33.21193539,111.661565,,,0.197976,107,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,e08b9f99-7dae-4817-8eae-603808673b57
-117.246061514318015,33.199559102255243,614,G0667, ,The Wave,0.12,,,Gas,Operating,,,,,,,N,,G-12,,San Diego,CA,,0,0,,,San Diego/ IV Area,Pala,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Marcos,Senate District 36,Assembly District 76,Congressional District 49,35-40%,36,,,"<a href="""">Google Earth</a>",,-117.24606151,33.1995591,98.498144,,,,69,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,940abb74-088f-4e15-bd25-f0c6d511238f
-117.229934422658062,33.150362915059084,615,E0238, ,Kittyhawk,1.5,,,Biomass,Proposed,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Marcos,Senate District 36,Assembly District 76,Congressional District 49,30-35%,34,,,"<a href=""https://earth.google.com/web/@33.1503614,-117.2299339,137.68606351a,867.31785866d,35y,0h,45t,0r/data=CjoaOBIyCgAZV8rXCj-TQEAheC-tPLdOXcAqHDMzwrAwOScwMS4zIk4gMTE3wrAxMyc0Ny44IlcYAiABKAI"">Google Earth</a>",,-117.22993442,33.15036292,128.384923,,,,96,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,842dcfd7-7791-4997-81cd-ceb292b54329
-117.230312794778911,33.150260283252329,616,E0239, ,Vista II,6,,,Biomass,Proposed,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Marcos,Senate District 36,Assembly District 76,Congressional District 49,30-35%,34,,,"<a href=""https://earth.google.com/web/@33.1502594,-117.2303131,137.80076439a,867.31785866d,35y,0h,45t,0r/data=CjoaOBIyCgAZUnU0szuTQEAhyBUoc71OXcAqHDMzwrAwOScwMC45Ik4gMTE3wrAxMyc0OS4xIlcYAiABKAI"">Google Earth</a>",,-117.23031279,33.15026028,124.181473,,,,96,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,c3a41037-1e73-4ac5-b16d-b3ee9e02e12a
-117.221338766575769,33.146162893642668,617,S0397,,"Wilco
",0.38,,,Solar,Operating,,1,2010-05-27T00:00:00.000Z,2010,,,N,,G-12,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Marcos,Senate District 36,Assembly District 76,Congressional District 49,40-45%,45,,,"<a href="""">Google Earth</a>",,-117.22133877,33.14616289,168.271217,,,,63,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,5c925f98-2635-4ad8-a5d5-f2e578b56cd7
-117.175323404605649,33.051067734243517,618,H0016,R.E. Badger Filtration,R.E. Badger,1.49,,,Hydro,Operating,,1,1987-07-08T00:00:00.000Z,1987,,,N,,G-13,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Rancho Santa Fe,Senate District 38,Assembly District 75,Congressional District 49,5-10%,9,,,"<a href="""">Google Earth</a>",,-117.1753234,33.05106773,141.420632,,,,202,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,a83ac3ed-bda6-4758-873d-d3b3d7f72cc7
-117.193477303748892,33.089189734502597,619,E0075,San Marcos Landfill,San Marcos Landfill,1.8,13181,12036,Landfill Gas,Operating,,2,1985-12-01T00:00:00.000Z,1985,,,N,,G-13,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Rancho Santa Fe,Senate District 38,Assembly District 75,Congressional District 50,5-10%,9,,,"<a href=""https://earth.google.com/web/@33.0891889,-117.1934744,217.67636069a,867.98479858d,35y,0h,45t,0r/data=CjoaOBIyCgAZRlW4imqLQEAhPydz4mFMXcAqHDMzwrAwNScyMS4xIk4gMTE3wrAxMSczNi41IlcYAiABKAI"">Google Earth</a>",,-117.1934773,33.08918973,234.625619,,,0.761233,202,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,1ff292d3-a3fc-4eed-888d-605eddf0a458
-117.202951616033843,33.089583202692801,620,E0230,Smrcos_6_Lndfil,San Marcos Landfill 6,1.85,,,Landfill Gas,Operating,,,,,,,N,,G-13,,San Diego,CA,,1,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Rancho Santa Fe,Senate District 38,Assembly District 75,Congressional District 50,5-10%,9,,,"<a href=""https://earth.google.com/web/@33.0912694,-117.2028889,166.93014775a,867.96189793d,35y,0h,45t,0r/data=CjoaOBIyCgAZEhA4t66LQEAhK465IfxMXcAqHDMzwrAwNScyOC42Ik4gMTE3wrAxMicxMC40IlcYAiABKAI"">Google Earth</a>",,-117.20295162,33.0895832,156.151439,,,,202,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,851c34f1-543d-4aaa-bf4b-d613eecaee88
-117.219015303917047,33.102438890201221,621,G0271, ,Hunter 2,0.69,,,Gas,Operating,,,,,,,N,,G-13,,San Diego,CA,,0,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Rancho Santa Fe,Senate District 38,Assembly District 75,Congressional District 50,10-15%,13,,,"<a href=""https://earth.google.com/web/@33.1016667,-117.2217833,116.17227496a,867.84739617d,35y,0h,45t,0r/data=CjoaOBIyCgAZzssXagONQEAhIhOVsjFOXcAqHDMzwrAwNicwNi4wIk4gMTE3wrAxMycxOC40IlcYAiABKAI"">Google Earth</a>",,-117.2190153,33.10243889,107.870746,,,,139,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,18e01192-448d-4b83-bd7a-70dcfa52aab9
-117.219120927397498,33.103519828075569,622,S0391,,Hunter 1,0.1,,,Solar,Operating,,1,2007-12-04T00:00:00.000Z,2007,,,N,,G-13,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Rancho Santa Fe,Senate District 38,Assembly District 75,Congressional District 50,10-15%,13,,,"<a href="""">Google Earth</a>",,-117.21912093,33.10351983,110.302683,,,,139,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,ef675172-04ed-4fed-8dee-599031c2344c
-117.064568459105701,33.109551335945284,623,S0047,Pederson Photovoltaic,Pederson PV,0.008,,,Solar,Non-Operational,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,Esco,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Escondido,Senate District 38,Assembly District 75,Congressional District 50,35-40%,39,,,"<a href="""">Google Earth</a>",,-117.06456846,33.10955134,240.566226,,,,70,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,10fcc194-bc9c-4e31-826a-7db1121d2ed8
-117.099248065898337,33.11865832783748,624,G0233,Goal Line Operations,Goal Line LP,51.5,19842.380000,18142,Gas,Operating,,2,1995-02-01T00:00:00.000Z,1995,,,N,,G-12,,San Diego,CA,0,0,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Escondido,Senate District 38,Assembly District 75,Congressional District 50,35-40%,37,,,"<a href=""https://earth.google.com/web/@33.1169806,-117.0972306,202.39808987a,867.68137314d,35y,0h,45t,0r/data=CjoaOBIyCgAZG6JlOPmOQEAh6MqxBjlGXcAqHDMzwrAwNycwMS4xIk4gMTE3wrAwNSc1MC4wIlcYAiABKAI"">Google Earth</a>",,-117.09924807,33.11865833,193.075331,,,0.040104,91,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,636254a8-34f3-4717-8f67-c4c53cb42488
-117.115027487667248,33.124413313717817,625,B0008,,Escondido BESS,30,,,Battery,Operating,,1,2017-03-06T00:00:00.000Z,2017,,,N,,,,San Diego,CA,0,0,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Escondido,Senate District 38,Assembly District 75,Congressional District 50,35-40%,37,,,"<a href=""https://earth.google.com/web/@37.3073361,-121.7501222,171.59421592a,819.75490882d,35y,0h,45t,0r/data=CjoaOBIyCgAZqjARylanQkAhOkCLAAJwXsAqHDM3wrAxOCcyNi40Ik4gMTIxwrA0NScwMC40IlcYAiABKAI"">Google Earth</a>",,-117.11502749,33.12441331,204.261751,,,,91,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,80517fad-ccb9-42ef-9c60-f7957d50b0ab
-117.117356830847697,33.122201505185508,628,G0845,"Calpeak Enterprise #7; Calpeak Escondido; MMC Escondido CalPeak Enterprise
",Calpeak Enterprise,48.92,12520,12241,Gas,Operating,Operational,1,2001-10-23T00:00:00.000Z,2001,,"01-EP-10, 01-EP-10C
",Y,EP,G-12,,San Diego,CA,1,0,1,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Escondido,Senate District 38,Assembly District 75,Congressional District 50,35-40%,37,,"<a href=""http://www.energy.ca.gov/sitingcases/peakers/calpeak/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/33%C2%B007'19.3%22N+117%C2%B007'01.6%22W/@33.1220984,-117.1172969,134m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",,-117.11735683,33.12220151,224.437213,2,51578,0.028486,91,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,b2a4aeb8-e307-42b2-9931-8e658d4d0140
-117.117450134235881,33.119670528739732,629,G0861,"Palomar Power (Sempra Energy Resources); Palomar Escondido",Palomar,559,1976401,1925066,Gas,Operating,Operational,3,2005-10-01T00:00:00.000Z,2005,,"01-AFC-24, 01-AFC-24C
",Y,AFC,G-12,,San Diego,CA,0,0,1,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Escondido,Senate District 38,Assembly District 75,Congressional District 50,35-40%,37,,"<a href=""http://www.energy.ca.gov/sitingcases/palomar/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/33%C2%B007'03.5%22N+117%C2%B007'03.0%22W/@33.1188839,-117.1172184,451m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",,-117.11745013,33.11967053,240.398522,20,458747,0.392050,91,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,85dd1f9e-c349-413c-a052-6568e8fde927
-117.258865726021526,33.363647904194679,630,S9001,,FPUD - Sanitary,1,1619,1619,Solar,Operating,,1,2012-01-01T00:00:00.000Z,2012,,,N,,G-12,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,Pala,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Morro Hill,Senate District 38,Assembly District 75,Congressional District 50,40-45%,44,,,"<a href="""">Google Earth</a>",,-117.25886573,33.3636479,212.097898,,,0.184312,85,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,439231a9-baeb-46c5-a96a-5933014567f9
-117.143525539248785,33.333227229677469,631,E0241, ,Fallbrook,90,,,Biomass,Proposed,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,Pala,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Bonsall,Senate District 38,Assembly District 75,Congressional District 50,20-25%,20,,,"<a href=""https://earth.google.com/web/@33.3332272,-117.1435256,82.98788175a,865.32041836d,35y,0h,45t,0r/data=CjoaOBIyCgAZnhFbMKeqQEAh4Yj_hS9JXcAqHDMzwrAxOSc1OS42Ik4gMTE3wrAwOCczNi43IlcYAiABKAI"">Google Earth</a>",,-117.14352554,33.33322723,84.767802,,,,118,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,cdae30f2-1517-41a0-8474-2cc8136199c7
-117.235676396495819,33.328901662733095,632,H0408,,Red Mtn.,5.9,19925,19925,Hydro,Operating,,1,1985-03-01T00:00:00.000Z,1985,,,N,,G-12,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,Pala,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Bonsall,Senate District 38,Assembly District 75,Congressional District 50,15-20%,16,,,"<a href="""">Google Earth</a>",,-117.2356764,33.32890166,117.060775,,,0.384463,125,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,9097cc35-834e-47eb-a04b-2a4932e4c65d
-117.111412021684899,33.359184309465824,633,G1005,"Orange Grove Energy AFC Power Plant; Orange Grove Peaker; Orange Grove Energy Orange Grove Energy, L.P.; Orange Grove Energy Power Plant Project",Orange Grove Peaker,100,34926,33880,Gas,Operating,Operational,2,2010-06-17T00:00:00.000Z,2010,,"08-AFC-04, 08-AFC-04C
",Y,AFC,G-12,,San Diego,CA,1,0,1,QFER,,San Diego/ IV Area,Pala,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Pala,Senate District 38,Assembly District 75,Congressional District 50,20-25%,20,,"<a href=""http://www.energy.ca.gov/sitingcases/orangegrovepeaker/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/33%C2%B021'32.5%22N+117%C2%B006'40.7%22W/@33.3593936,-117.1114138,217m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",,-117.11141202,33.35918431,127.039989,7,545295,0.038570,118,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,3f4fee4f-273f-4b0f-aff0-75dd1ceded29
-117.030439866335314,33.264318964339566,634,S0584,,Mesa Crest (Lilac),3,7672,7672,Solar,Operating,,1,2016-09-17T00:00:00.000Z,2016,,,N,,,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Pala,Senate District 38,Assembly District 75,Congressional District 50,1-5% (lowest scores),4,,,"<a href="""">Google Earth</a>",,-117.03043987,33.26431896,451.655543,,,0.291135,127,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,ab67df04-6af7-4fa2-8907-8178ec9723cf
-116.958507644660571,33.285631677679106,635,H0411,,Rincon,0,,,Hydro,Retired,,1,2000-01-01T00:00:00.000Z,2000,2000-12-31T00:00:00.000Z,,N,,G-12,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Boucher Hill,Senate District 38,Assembly District 75,Congressional District 50,20-25%,24,,,"<a href="""">Google Earth</a>",,-116.95850764,33.28563168,303.015888,,,,130,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,3849883d-2d68-4f10-9dd1-924ffa1df566
-117.176833947934441,33.21266057736311,636,S0372,,Borrego Solar - Twin Oaks,1,1752,1752,Solar,Operating,,1,2011-06-02T00:00:00.000Z,2011,,,N,,G-12,,San Diego,CA,0,1,0,QFER,,San Diego/ IV Area,Pala,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Marcos,Senate District 38,Assembly District 75,Congressional District 50,40-45%,41,,,"<a href="""">Google Earth</a>",,-117.17683395,33.21266058,334.785497,,,0.199454,72,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,46a2cbd9-fcb2-49af-a1de-166c8a32e7f5
-117.143384008416248,33.22813720501,637,S0046,Payne Photovoltaic,Payne PV,0.003,,,Solar,Non-Operational,,,,,,,N,,G-12,,San Diego,CA,,1,0,,,San Diego/ IV Area,Pala,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,San Marcos,Senate District 38,Assembly District 75,Congressional District 50,10-15%,11,,,"<a href="""">Google Earth</a>",,-117.14338401,33.22813721,163.103802,,,,131,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,1114c627-18b1-4cdf-800b-cba815343d01
-117.085538469607357,33.134788573870509,638,G0199, ,Escondido Athletic,0.06,,,Gas,Operating,,,,,,,N,,G-12,,San Diego,CA,,0,0,,,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Valley Center,Senate District 38,Assembly District 75,Congressional District 50,50-55%,51,,,"<a href=""https://earth.google.com/web/@33.1376639,-117.0882222,207.73812885a,867.45524694d,35y,0h,45t,0r/data=CjoaOBIyCgAZfyt--J6RQEAh_vG5bqVFXcAqHDMzwrAwOCcxNS42Ik4gMTE3wrAwNScxNy42IlcYAiABKAI"">Google Earth</a>",,-117.08553847,33.13478857,202.646235,,,,61,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,d870c7fa-c07e-42fc-9df6-aac5953ebb4a
